-9.036441	-32.317340	-28.209902	-24.843868	40.873206	3.692244	-47.305556	-34.161447	16.323679	13.721257	12.502771	4.861510	12.155798	0.835253	40.354943	-7.846572	-35.372095	-0.224054	40.624878	-4.314245	16.791627	43.275199	23.375293	34.959100	30.133411	6.415502	-41.604748	-17.402553	17.631110	-58.039588	-17.776722	9.723125	7.119272	15.289327	-23.424049	37.183228	-53.429785	-13.431810	-25.987899	31.821955	-46.348526	-17.442727	16.981547	2.204558	-4.950819	-20.038331	11.140193	30.335542	-41.309023	-4.580055	25.118322	22.371506	-27.839329	39.066827	-36.856722	-50.998338	-23.450667	-53.497216	-32.512284	-39.905144	9.460389	-35.357075	-49.370864	23.789969	-26.274531	43.947489	53.488347	23.492569	-26.893262	19.034900	13.971180	-41.101352	23.544146	47.595665	32.361530	-17.530095	46.957295	-8.456275	13.014410	0.181213	-9.447289	-33.421318	36.447548	-36.132467	-52.744159	-46.708170	-25.101345	-27.546124	-25.947990	-9.940314	-39.854224	34.631236	10.979028	45.493847	-25.851932	-30.420597	-14.188152	4.138006	9.185269	7.964069	59.659976	21.744899	-8.727256	-27.832355	-25.969625	-15.530889	46.985045	9.280313	-29.607233	5.154030	12.097829	-31.159511	-0.853266	42.689918	-17.742342	-9.367568	2.657996	-22.433381	-15.187465	44.405072	32.821917	-23.958541	13.067990	27.872288	-55.889948	-6.534570	-42.308159	-2.785617	
-47.932067	28.950030	-38.177055	-27.963809	55.617372	2.859283	-45.360007	-24.645033	-6.727913	-19.974783	-51.481059	52.805117	6.134304	0.284199	53.231735	-38.255513	-23.357879	-37.973568	36.688815	-12.397406	5.852890	6.091368	-14.190712	-45.604813	-34.054835	27.981871	8.208376	-41.365331	-4.348079	13.423595	4.780568	0.055255	24.883256	-35.985285	37.203730	-31.930048	-39.418280	23.937672	-1.906188	-40.382350	-31.655481	-56.729338	-13.523365	-17.505746	-31.024725	28.850834	25.906203	51.092114	40.542281	-7.584868	32.748493	12.892450	-26.531434	18.642520	33.739388	28.789322	-33.855623	51.501697	-2.578912	39.642187	-11.932729	4.156025	37.276515	-7.484716	10.895014	-27.932737	21.113636	-38.589683	-8.417659	50.137258	-10.427279	28.508167	-12.465443	20.673471	40.273276	-35.096734	-50.563360	-17.508670	20.753263	-6.129360	5.229862	47.967097	1.221496	25.398248	-28.269257	26.538872	19.009382	-31.712137	1.252736	44.917212	-44.394105	44.556519	28.116233	-11.444702	50.919146	25.492815	-50.321902	11.241080	-25.431029	35.737486	44.160126	-29.671365	2.122482	-50.560838	17.238951	21.379748	38.592557	-30.884750	17.325715	38.993013	17.362941	42.192134	-29.241764	-13.734269	34.465732	-4.399066	-40.518434	-29.383658	29.129237	-54.510277	9.025761	-28.712047	2.380333	-15.269782	-11.586003	10.838234	7.388432	-28.324235	
-39.812069	6.169963	-18.876456	27.055940	-20.753207	1.072083	16.381697	-15.441590	-33.361025	23.037051	-23.766540	54.798027	51.284177	-47.647183	25.710266	-48.851136	-54.734476	46.469345	-32.011220	23.430623	-42.109982	-33.627592	-12.507141	-37.045943	28.522687	-20.898660	-1.955835	44.152871	-59.299734	-32.417498	36.630176	-51.033057	16.960366	9.243063	-37.171709	22.474573	39.981287	46.028492	23.891392	-28.491286	42.420731	-33.315726	-37.674258	8.266027	1.235556	33.910201	-19.144195	-11.740248	-34.528426	-19.021925	-27.191657	30.355262	-11.741381	-6.884194	-18.285610	-10.719911	18.173963	8.737034	52.526727	-22.217900	2.952822	-1.357240	-32.569575	-43.756999	-20.785988	27.570722	42.798419	13.562519	15.534456	-8.404791	12.749622	39.596284	-31.891193	-26.192798	-1.060168	41.820244	-13.306358	-35.619731	-24.780347	-9.092982	-36.786582	-15.802336	5.600873	-4.531136	42.404969	23.339488	41.867151	4.815152	11.456025	34.070643	-3.070957	13.054013	-34.158273	-11.485476	50.364913	36.116283	25.201396	-13.316880	-44.473624	-48.181678	1.761531	35.970658	44.439488	37.916227	-45.767813	-28.211210	-31.390576	29.565594	-53.143690	-38.120030	-34.637419	42.122574	33.772485	-51.361909	7.046206	50.971256	12.367918	51.821025	40.576101	-5.931011	21.890077	15.813634	-7.087943	51.638860	13.977958	13.444453	-29.756458	26.136875	
-54.418125	-23.824811	-9.533035	-41.833287	-49.752562	27.374422	43.881753	12.495247	38.767436	40.614569	52.103274	-23.286412	-54.503701	23.886134	-19.803033	4.404604	-22.310805	-18.887821	26.090115	-49.026160	17.158299	41.297384	12.597770	10.195995	2.838646	-38.983843	19.329900	55.244171	-34.901968	33.555353	-18.443036	-26.105765	12.145140	-41.247977	17.972781	-10.670640	-41.400755	40.843835	4.494366	45.257604	24.145720	-32.226099	35.747016	46.348152	27.700769	-0.001811	-47.422955	11.029704	2.226231	-16.048278	-24.220270	3.212508	-51.465345	27.242998	-7.378553	40.534943	37.340536	7.011135	-37.838255	-11.989338	-19.096687	-24.418514	-27.103259	-35.222458	44.571188	31.428325	-3.550993	20.432817	6.739534	-34.042696	-26.937764	-26.780453	-31.554725	-17.420847	29.667038	45.147731	0.816656	33.080518	22.346260	-27.845481	25.047109	-31.983389	-6.644129	44.057248	20.914760	52.014790	14.133648	33.088374	-21.407148	11.013056	4.056860	28.162974	33.932245	7.234100	10.418431	46.017423	-32.357547	-6.947212	-1.324202	42.900141	12.191348	23.039899	-4.075134	-26.760036	-27.318628	14.408149	-13.089329	46.908120	34.931788	-1.076882	-5.519301	20.877370	-45.687698	8.397878	-0.629915	-12.639346	45.630050	-36.106807	29.654664	-19.237361	24.521864	27.495625	48.907438	-20.288614	5.208425	52.540809	39.667846	28.859756	
29.560669	0.284485	-9.094636	34.054414	-8.995913	36.181510	14.074782	-36.505029	12.562924	15.639685	12.179910	-52.142758	18.022677	38.115965	3.097345	29.919869	29.762561	-26.250350	38.604970	53.901887	8.982597	-43.405401	-23.040389	-37.659382	24.396083	-24.887913	3.252087	-41.121778	32.428087	-19.682515	20.458719	26.704165	-10.118295	41.610394	-30.291663	23.971072	-7.441517	-32.980776	-17.990911	25.030415	-29.089355	19.572433	29.311604	-5.638659	-5.742848	-0.509803	8.088407	-24.621078	-16.618372	23.318684	6.226055	29.965065	-37.640791	39.383321	28.083914	-55.514502	-23.333521	-30.402653	35.726815	-35.875029	-32.436960	12.167329	28.268025	13.096207	6.587914	42.232937	-41.942910	17.138073	-14.571495	-39.131060	24.729982	-30.436439	33.106306	-20.104333	-14.482006	-22.013546	5.215823	18.489878	27.086468	37.891335	44.101416	51.088864	2.755791	-40.041981	18.998983	-35.819975	16.624989	-7.789156	-38.298568	-23.068843	17.948096	-5.465202	-5.577866	-10.577568	29.786971	42.630282	-8.878140	-41.731363	37.662908	31.022301	-16.965023	-43.785911	6.666666	-28.066741	-4.643284	-2.439171	-29.720675	-19.119714	15.194036	-10.791046	-5.379954	36.259063	33.822194	-49.682261	-16.086121	-1.999225	23.401667	29.171937	-11.088937	2.533914	-10.671826	21.176223	-24.133057	-5.355887	-17.517473	40.815752	-17.773494	43.876529	
55.141835	-32.003512	1.354112	22.681285	34.964222	55.288675	6.244420	-20.219827	-36.480736	-14.277643	-11.075411	-18.768516	-37.563427	10.846541	3.029788	-28.142000	38.163025	-19.777908	-13.396300	-35.700102	35.073277	9.273525	19.249446	-25.484619	-2.067937	28.374594	16.337838	5.147674	42.361848	-3.765751	-3.998965	-2.413338	-46.195904	-0.917307	-8.599987	-11.648523	14.119284	-31.886542	6.478621	-49.948878	21.735874	38.478895	-37.375691	-23.641234	12.882792	37.530549	30.934220	-35.886902	-24.660028	-45.301933	-19.821599	-8.249673	45.590176	20.480127	-35.470064	30.145056	-38.453184	36.123609	-14.289566	-26.955753	13.370861	20.694890	39.107169	32.114654	31.150707	52.744094	-23.863691	37.022177	1.666310	-39.406103	23.988609	-34.586107	-13.573806	-44.870235	-24.425773	-46.202915	27.858828	11.075261	10.330029	29.254373	-43.147802	52.608017	45.045165	12.039839	14.103447	-35.148435	-51.306254	-37.375156	33.399184	-0.818914	53.609215	-44.766103	22.036665	36.711416	17.645436	16.359664	0.002078	-25.221482	15.966364	41.484843	55.596346	-26.679600	-37.571646	25.939000	-8.270659	-32.601035	-14.316254	35.900409	-31.948064	40.602648	8.569198	1.167101	11.875434	28.753812	-34.419355	38.387784	-3.962993	-15.127456	36.407093	-14.435197	41.406829	25.641911	-12.478782	29.178481	24.722183	-38.461446	-44.581441	36.475699	
-1.883128	5.066621	7.630418	50.652024	8.378984	-23.074966	34.072824	-27.144348	8.582798	-7.485390	37.389257	-29.876741	2.840642	-46.371727	-21.762355	-1.868846	48.021412	-26.695838	28.116009	-54.576691	27.081395	-43.586399	32.801990	19.344584	-0.802729	26.549580	29.891254	-15.071624	42.214833	-5.896188	40.027576	13.686059	10.034497	11.734400	19.405877	0.904464	-13.715875	-52.670200	18.501616	55.617622	-41.235312	27.894252	43.337389	-19.922209	17.086640	16.581276	-23.243117	-20.835046	36.737561	-22.406001	7.537642	-34.859391	21.422176	21.407353	-32.874521	20.722890	-11.075883	-27.079895	0.343403	-23.999985	53.766049	-15.527940	-42.600968	-32.741026	-43.805434	-25.491107	-14.737169	-19.789446	-25.732073	51.616002	-34.893253	14.248209	21.419623	9.094937	26.057381	50.747016	4.330227	10.609380	-31.917900	-11.118161	-39.053349	12.181258	-43.663431	-39.696741	-2.777190	2.592216	42.545397	-39.518579	17.511956	-2.315571	-14.561548	11.039467	-18.404700	-35.605821	-47.478129	-1.130745	23.431374	10.168737	52.210400	-18.182303	13.324468	17.512610	4.908345	11.702279	3.878604	32.455190	21.019519	42.971958	17.709181	13.615647	-6.711679	19.672723	-26.109701	-2.733111	3.954920	-28.036835	31.142910	-22.768486	-6.736790	19.649256	48.133130	-5.429192	-20.743263	-36.009905	4.419633	45.275220	22.655182	-21.988270	
-38.875885	-37.449909	17.875597	31.059530	17.787060	-32.777308	35.722704	35.641794	17.804679	19.316358	-56.545558	-7.095726	5.777772	-1.418368	-10.867084	36.762031	47.591325	-29.644759	-20.348859	-42.608469	-35.188266	14.830486	13.843618	-6.032300	42.340533	-45.361936	14.217735	16.326687	32.135024	15.932065	-2.306807	0.186804	19.530414	-21.623188	-44.499541	10.337620	-38.126579	-7.254806	-33.783732	-25.181388	-8.400839	5.133186	31.781911	14.028310	-42.446860	28.720603	-45.734889	-6.514285	22.513317	15.577275	24.910869	-51.168041	10.871023	-35.889239	-37.843429	45.290378	-8.782002	0.116986	30.360194	-24.585601	-11.537543	29.452701	10.934849	-16.996800	-47.428740	-11.827055	12.754522	-3.143170	46.340043	-39.289033	-29.075337	-6.383107	44.095058	-35.505870	17.557619	5.298244	-49.173788	-45.768835	-4.168845	-19.158548	-39.199933	9.532364	32.224830	-34.028898	2.980420	-47.153502	-35.694326	-21.700667	19.418022	-22.070940	52.316792	-19.995810	35.575840	-54.507921	-32.825512	25.792458	42.173815	29.507818	-6.409470	25.740422	24.221046	-42.048257	-1.876059	6.907951	-30.821835	-36.156734	-8.657626	-13.762536	-38.559833	44.256882	-11.388126	32.779095	21.850160	-1.429656	-22.216758	-38.530722	10.490549	23.222704	50.107129	2.022153	-3.440717	-33.420511	-45.995015	9.605532	14.249079	11.263861	26.595934	9.549517	
21.861082	-56.510759	32.330018	-36.178371	36.224169	-16.295772	45.046869	-29.783088	-23.739587	7.724563	20.093159	6.142101	37.035203	13.270206	17.370924	38.220071	-19.195154	33.940405	-13.957471	3.252588	40.902915	42.238752	-9.321764	5.258773	-52.373805	38.284221	-1.380923	-54.274855	37.521581	44.288542	-14.483530	-17.046877	-30.423036	33.780831	-38.979910	8.012695	30.155169	-28.920945	-19.059749	38.698782	12.728964	-36.431869	-5.752613	53.280699	-7.396825	-20.853095	16.266413	14.298038	5.043658	18.788430	-32.803943	-28.932487	33.717923	-32.884910	16.826762	-36.699725	-12.934987	43.039357	-32.576137	1.201498	45.827570	-1.760399	-29.829289	-17.937874	-12.778006	42.814144	-7.101101	-28.461560	32.741909	22.566471	29.960641	34.434314	-4.989169	8.156093	55.543382	25.619669	-10.192407	20.942636	-34.951062	37.739624	44.628143	46.215004	32.233592	27.735530	32.470917	-19.377912	-6.537797	-17.676032	16.778626	50.025586	-7.376641	-33.679877	-3.080112	-51.444822	-27.171407	44.442871	-26.424693	-25.034167	-49.317797	5.128067	13.142125	56.891606	-30.526297	8.340532	39.295941	-34.270702	15.298683	-31.055312	-26.362149	31.180671	-4.949322	-8.153978	38.810961	9.990889	12.200181	-17.786245	30.391556	36.161132	-38.206640	42.708161	38.320932	-3.990284	3.818508	-9.967845	50.474471	7.471691	33.971477	-32.191472	
-15.139641	-49.191763	-11.390938	-34.527983	-15.283360	-11.507640	26.618399	44.831934	-44.088751	41.071107	0.289073	-23.353163	58.528017	0.995094	18.281896	38.800412	-32.364922	-0.930586	-23.972732	-12.779152	-13.169632	31.308703	-13.794274	33.414782	-33.752202	-47.258846	-9.703084	24.731377	-23.702983	35.727910	-32.264549	23.756650	-21.567350	18.736828	-2.119872	26.475348	-2.531729	-2.718376	-41.055556	16.624939	-49.274705	-25.917145	-21.794601	-6.695978	-38.279758	12.613268	-46.490755	-37.758527	25.417872	-15.331462	-30.236919	15.119230	51.816901	-41.129882	49.004625	-3.067784	7.991009	-43.494608	44.098291	-32.488256	-43.376319	-49.925710	9.135838	30.050711	-10.018331	-9.154728	29.982166	9.013580	-55.656277	9.200268	11.322773	9.086620	24.361922	-32.432840	-4.441708	-15.588450	-36.959886	24.818488	-41.979972	-8.600848	27.712706	30.468415	-30.150961	35.979867	-18.271963	-21.223403	18.488227	45.899762	0.986778	11.326572	-22.468701	-3.462209	28.900738	23.140595	12.366648	34.236816	-14.685198	37.511383	0.404097	2.503779	22.532186	-4.871544	-28.715372	36.662686	20.033608	3.719097	-42.855018	-19.021228	-11.371784	32.344800	-25.927307	-31.247344	-39.214575	-5.447671	13.432625	-9.284170	-31.713465	-5.629202	10.067975	-46.528926	27.079251	-44.527319	15.352703	-9.023458	24.964979	33.154707	40.264314	20.963338	
